130,139.486,36,56
130,139.551,15,29
130,139.941,16,29
130,139.991,73,93
140,140.004,40,56
140,140.023,43,62
140,140.028,58,74
140,140.282,11,14
140,140.366,89,109
140,140.428,34,37
140,140.507,81,112
140,140.515,93,111
140,140.561,32,48
140,140.578,52,71
140,140.61,48,69
140,140.665,70,89
140,140.673,89,110
140,140.681,111,112
140,140.714,68,72
140,140.8,80,84
140,141.073,108,113
140,141.474,3,8
140,141.587,52,55
140,141.873,47,67
140,141.904,68,102
140,142.078,63,84
140,142.117,82,95
140,142.178,18,22
140,142.219,40,62
140,142.261,18,21
140,142.341,72,78
140,142.552,7,9
140,142.565,22,43
140,142.697,70,78
140,142.901,37,40
140,142.937,88,107
140,142.956,28,56
140,143.108,65,80
140,143.109,79,97
140,143.235,88,106
140,143.259,38,58
140,143.289,3,36
140,143.408,91,94
140,143.566,65,84
140,143.574,95,99
140,143.685,53,92
140,143.863,86,104
140,143.94,24,28
140,144.047,75,96
140,144.047,114,117
140,144.245,70,88
140,144.27,98,114
140,144.69,30,61
140,144.792,83,99
140,144.838,1,11
140,144.98,19,42
140,145.004,90,108
140,145.006,3,33
140,145.303,53,56
140,145.312,46,69
140,145.338,52,90
140,145.444,97,112
140,145.468,59,75
140,145.552,28,49
140,145.733,57,90
140,145.757,37,73
140,145.839,57,77
140,145.85,10,39
140,146.337,19,21
140,146.34,31,66
140,146.394,102,106
140,146.53,46,68
140,146.74,32,35
140,146.793,97,118
140,146.818,38,41
140,146.954,97,101
140,146.962,76,78
140,147.206,82,99
140,147.361,39,61
140,147.415,53,89
140,147.431,11,17
140,147.488,1,25
140,147.578,51,58
140,147.767,62,66
140,147.858,74,93
140,147.87,103,108
140,147.936,81,84
140,148.021,45,88
140,148.134,11,37
140,148.274,95,110
140,148.462,51,88
140,148.483,12,25
140,148.545,6,25
140,148.559,39,56
140,148.811,77,91
140,148.825,4,27
140,148.867,87,104
140,148.959,96,117
140,149.314,31,64
140,149.427,16,30
140,149.481,40,43
140,149.943,38,54
150,150.053,1,7
150,150.08,33,50
150,150.265,6,32
150,150.273,47,58
150,150.289,89,108
150,150.32,28,41
150,150.409,80,85
150,150.418,62,85
150,150.459,24,27
150,150.48,78,96
150,150.664,93,106
150,150.706,37,60
150,150.913,38,73
150,150.923,60,79
150,150.991,37,47
150,151.153,80,98
150,151.16,57,59
150,151.203,82,85
150,151.243,42,65
150,151.383,54,73
150,151.4,67,72
150,151.53,12,26
150,151.728,75,112
150,152.059,24,38
150,152.091,46,49
150,152.131,42,59
150,152.204,57,78
150,152.399,20,29
150,152.434,13,30
150,152.532,34,55
150,152.743,72,73
150,152.884,95,98
150,153.063,71,90
150,153.214,13,41
150,153.363,61,81
150,153.385,69,86
150,153.387,43,65
150,153.412,80,97
150,153.423,17,20
150,153.438,47,70
150,153.554,47,69
150,153.629,55,60
150,153.654,78,109
150,153.661,62,74
150,153.677,77,113
150,153.724,77,81
150,153.736,28,55
150,153.771,29,61
150,153.8,52,89
150,153.882,72,105
150,153.938,85,101
150,153.974,64,76
150,154.004,51,72
150,154.177,17,43
150,154.179,10,36
150,154.25,24,55
150,154.465,13,40
150,154.472,7,48
150,154.53,68,103
150,154.563,34,52
150,154.663,57,93
150,154.703,61,65
150,154.84,45,48
150,154.891,67,70
150,155.005,43,66
150,155.008,26,34
150,155.038,68,91
150,155.119,79,114
150,155.132,58,93
150,155.157,51,55
150,155.38,60,78
150,155.405,12,16
150,155.41,33,49
150,155.414,48,67
150,155.433,33,52
150,155.572,50,70
150,155.738,35,70
150,155.826,2,33
150,156.014,76,95
150,156.039,4,33
150,156.161,8,24
150,156.193,25,39
150,156.567,10,24
150,156.571,24,54
150,156.604,7,49
150,156.643,89,104
150,156.714,89,93
150,156.722,41,44
150,156.725,91,104
150,156.835,54,59
150,156.981,90,102
150,157.021,30,31
150,157.071,1,12
150,157.191,27,59
150,157.491,23,24
150,157.511,66,83
150,157.562,50,57
150,157.836,35,71
150,157.948,33,45
150,158.028,10,38
150,158.145,68,70
150,158.184,77,107
150,158.656,71,75
150,158.897,13,25
150,158.965,44,62
150,158.965,72,106
150,159.135,107,113
150,159.207,37,70
150,159.245,32,67
150,159.349,60,82
150,159.35,73,92
150,159.368,81,114
150,159.401,41,63
150,159.528,73,81
150,159.612,14,28
150,159.646,74,94
150,159.652,55,72
150,159.656,49,73
150,159.72,61,73
150,159.729,35,50
150,159.754,9,14
150,159.909,37,53
150,159.923,9,38
150,159.98,4,28
150,159.985,15,30
160,160.091,63,74
160,160.318,38,48
160,160.371,77,96
160,160.523,54,67
160,160.56,50,87
160,160.644,74,112
160,160.674,29,38
160,160.675,4,35
160,160.704,72,94
160,160.799,86,106
160,160.836,3,11
160,160.94,17,26
160,160.963,2,4
160,160.973,92,111
160,161.113,70,110
160,161.26,84,118
160,161.507,76,97
160,161.541,55,74
160,161.579,76,96
160,161.775,75,94
160,161.784,25,55
160,161.828,60,81
160,161.864,6,9
160,162.058,22,30
160,162.07,0,33
160,162.153,30,62
160,162.173,65,82
160,162.175,48,72
160,162.215,28,35
160,162.26,1,24
160,162.339,52,87
160,162.451,7,46
160,162.459,24,32
160,162.644,60,71
160,162.666,64,83
160,162.75,95,109
160,162.808,73,95
160,162.812,0,24
160,163.025,71,79
160,163.034,38,71
160,163.184,56,78
160,163.216,6,35
160,163.372,19,64
160,163.395,86,91
160,163.417,13,19
160,163.422,27,41
160,163.476,57,74
160,163.683,40,73
160,163.737,69,105
160,163.752,99,112
160,163.856,69,107
160,163.991,4,23
160,164.071,46,57
160,164.078,93,105
160,164.183,53,87
160,164.225,80,96
160,164.345,79,113
160,164.374,43,63
160,164.409,75,93
160,164.499,58,60
160,164.534,59,76
160,164.607,8,36
160,164.61,96,100
160,164.72,1,5
160,164.75,38,57
160,165.073,14,39
